,Source,Label,Target
5690,Q6135125,statement/Q102489253-62DB3338-6CB2-49AE-9503-0E861F99E2D5,http://www.wikidata.org/entity/statement/Q102489253-62DB3338-6CB2-49AE-9503-0E861F99E2D5
5691,Q6135125,statement/Q102489253-CCBB8530-187E-43CF-BF9A-004591F45AFC,http://www.wikidata.org/entity/statement/Q102489253-CCBB8530-187E-43CF-BF9A-004591F45AFC
5692,Q6135125,206002,206002
5693,Q6135125,Saif,http://www.wikidata.org/entity/Q98060614
5694,Q6135125,2025-04-17T20:55:14Z,2025-04-17T20:55:14Z
5695,Q6135125,17-26,17-26
5696,Q6135125,2025-11-20T07:23:57Z,2025-11-20T07:23:57Z
5697,Q6135125,2025-11-20T07:24:03Z,2025-11-20T07:24:03Z
5698,Q6135125,http://dx.doi.org/10.1007/978-3-031-64529-7_20,http://dx.doi.org/10.1007/978-3-031-64529-7_20
5699,Q6135125,statement/Q136853038-038013DD-CFCD-479A-99CB-002E1F08F542,http://www.wikidata.org/entity/statement/Q136853038-038013DD-CFCD-479A-99CB-002E1F08F542
5700,Q6135125,statement/Q136853038-113E8886-025E-4280-9B50-D3DE26149C4A,http://www.wikidata.org/entity/statement/Q136853038-113E8886-025E-4280-9B50-D3DE26149C4A
5701,Q6135125,statement/Q136853038-826B6EE7-CA0D-4DB1-8C4B-DFA507A06219,http://www.wikidata.org/entity/statement/Q136853038-826B6EE7-CA0D-4DB1-8C4B-DFA507A06219
5702,Q6135125,statement/Q136853038-5768AC47-4B73-4834-8EA4-CBFDFAFF2444,http://www.wikidata.org/entity/statement/Q136853038-5768AC47-4B73-4834-8EA4-CBFDFAFF2444
5703,Q6135125,statement/Q136853038-DDFA1374-DFDB-4E91-B6AA-DDB3306EE2AF,http://www.wikidata.org/entity/statement/Q136853038-DDFA1374-DFDB-4E91-B6AA-DDB3306EE2AF
5704,Q6135125,statement/Q136853038-E887759F-1B74-4A64-BFDD-254CEF755704,http://www.wikidata.org/entity/statement/Q136853038-E887759F-1B74-4A64-BFDD-254CEF755704
5705,Q6135125,statement/Q136853038-EEA2EA72-70DD-439F-B626-BCED9FA50890,http://www.wikidata.org/entity/statement/Q136853038-EEA2EA72-70DD-439F-B626-BCED9FA50890
5706,Q6135125,10.1007/978-3-031-64529-7_20,10.1007/978-3-031-64529-7_20
5707,Q6135125,statement/Q136853038-333E809D-7D22-44D5-A0A3-8301E0D9B3D9,http://www.wikidata.org/entity/statement/Q136853038-333E809D-7D22-44D5-A0A3-8301E0D9B3D9
5708,Q6135125,Rohit John,Rohit John
5709,Q6135125,Exploring Alternative Machine Learning Models for Variable Ordering in Cylindrical Algebraic Decomposition,Exploring Alternative Machine Learning Models for Variable Ordering in Cylindrical Algebraic Decomposition
5710,Q6135125,statement/Q136853038-E744311E-1A5E-4676-A332-1357E9E4A942,http://www.wikidata.org/entity/statement/Q136853038-E744311E-1A5E-4676-A332-1357E9E4A942
5711,Q6135125,Exploring Alternative Machine Learning Models for Variable Ordering in Cylindrical Algebraic Decomposition,Exploring Alternative Machine Learning Models for Variable Ordering in Cylindrical Algebraic Decomposition
5712,Q6135125,http://dx.doi.org/10.1007/978-3-030-52200-1_2,http://dx.doi.org/10.1007/978-3-030-52200-1_2
5713,Q6135125,statement/Q136853050-04CB26D3-4899-4E44-B3B5-B5B347AA3067,http://www.wikidata.org/entity/statement/Q136853050-04CB26D3-4899-4E44-B3B5-B5B347AA3067
5714,Q6135125,statement/Q136853050-16D4A597-BEAB-4E48-93AB-446CC97B5104,http://www.wikidata.org/entity/statement/Q136853050-16D4A597-BEAB-4E48-93AB-446CC97B5104
5715,Q6135125,statement/Q136853050-0AF3C184-1AE5-42DF-BCE4-5E643B68ACA1,http://www.wikidata.org/entity/statement/Q136853050-0AF3C184-1AE5-42DF-BCE4-5E643B68ACA1
5716,Q6135125,statement/Q136853050-18E751CF-EC5C-442D-BBC4-7C142F2FE4A3,http://www.wikidata.org/entity/statement/Q136853050-18E751CF-EC5C-442D-BBC4-7C142F2FE4A3
5717,Q6135125,statement/Q136853050-727785B9-FDB5-433E-A3A1-019E50C51839,http://www.wikidata.org/entity/statement/Q136853050-727785B9-FDB5-433E-A3A1-019E50C51839
5718,Q6135125,statement/Q136853050-FE3DB5A4-CFE6-487D-AEB7-DE6635732A48,http://www.wikidata.org/entity/statement/Q136853050-FE3DB5A4-CFE6-487D-AEB7-DE6635732A48
5719,Q6135125,10.1007/978-3-030-52200-1_2,10.1007/978-3-030-52200-1_2
5720,Q6135125,Curtains in CAD: Why Are They a Problem and How Do We Fix Them?,Curtains in CAD: Why Are They a Problem and How Do We Fix Them?
5721,Q6135125,statement/Q136853050-6B714FBB-6351-433D-8788-BE91B3ACF9F5,http://www.wikidata.org/entity/statement/Q136853050-6B714FBB-6351-433D-8788-BE91B3ACF9F5
5722,Q6135125,statement/Q136853050-C89360B4-C7AB-4FDD-90E7-CE2EDE7F3871,http://www.wikidata.org/entity/statement/Q136853050-C89360B4-C7AB-4FDD-90E7-CE2EDE7F3871
5723,Q6135125,statement/Q136853050-E3E75262-C0C2-4739-B262-9DFDE5B6AAD5,http://www.wikidata.org/entity/statement/Q136853050-E3E75262-C0C2-4739-B262-9DFDE5B6AAD5
5724,Q6135125,statement/Q136853050-EB3CD65A-12C4-411B-BBB8-8AD03A3D9E74,http://www.wikidata.org/entity/statement/Q136853050-EB3CD65A-12C4-411B-BBB8-8AD03A3D9E74
5725,Q6135125,Curtains in CAD: Why Are They a Problem and How Do We Fix Them?,Curtains in CAD: Why Are They a Problem and How Do We Fix Them?
5726,Q6135125,Gregory Kumar Sankaran,http://www.wikidata.org/entity/Q131124563
5727,Q6135125,James H. Davenport,http://www.wikidata.org/entity/Q6135125
5728,Q6135125,Akshar Sajive Nair,http://www.wikidata.org/entity/Q131124562
5729,Q6135125,statement/Q103296411-D2F62935-803C-440E-BAF0-B0ACEB37EC63,http://www.wikidata.org/entity/statement/Q103296411-D2F62935-803C-440E-BAF0-B0ACEB37EC63
5730,Q6135125,statement/Q103296411-91a5affa-14a5-4b32-946c-6199b1f45162,http://www.wikidata.org/entity/statement/Q103296411-91a5affa-14a5-4b32-946c-6199b1f45162
5731,Q6135125,statement/Q103296411-ec2e35fe-0064-4609-bbe8-563a39c747b9,http://www.wikidata.org/entity/statement/Q103296411-ec2e35fe-0064-4609-bbe8-563a39c747b9
5732,Q6135125,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z
5733,Q6135125,Lecture Notes in Computer Science,http://www.wikidata.org/entity/Q924044
5734,Q6135125,2431817802,2431817802
5735,Q6135125,2431817823,2431817823
5736,Q6135125,256467,256467
5737,Q6135125,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
5738,Q6135125,chapter,http://www.wikidata.org/entity/Q1980247
5739,Q6135125,English,http://www.wikidata.org/entity/Q1860
5740,Q6135125,176-185,176-185
5741,Q20010897,de,de
5742,Q20010897,el,el
5743,Q20010897,ast,ast
5744,Q20010897,https://en.wikipedia.org/,https://en.wikipedia.org/
5745,Q20010897,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99
5746,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5747,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5748,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5749,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5750,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5751,Q20010897,ca,ca
5752,Q20010897,es,es
5753,Q20010897,http://wikiba.se/ontology#BestRank,http://wikiba.se/ontology#BestRank
5754,Q20010897,http://wikiba.se/ontology#NormalRank,http://wikiba.se/ontology#NormalRank
5755,Q20010897,http://schema.org/Article,http://schema.org/Article
5756,Q20010897,https://commons.wikimedia.org/,https://commons.wikimedia.org/
5757,Q20010897,arz,arz
5758,Q20010897,en,en
5759,Q20010897,https://arz.wikipedia.org/,https://arz.wikipedia.org/
5760,Q20010897,https://ast.wikipedia.org/,https://ast.wikipedia.org/
5761,Q20010897,https://ca.wikipedia.org/,https://ca.wikipedia.org/
5762,Q20010897,https://cy.wikipedia.org/,https://cy.wikipedia.org/
5763,Q20010897,https://de.wikipedia.org/,https://de.wikipedia.org/
5764,Q20010897,https://el.wikipedia.org/,https://el.wikipedia.org/
5765,Q20010897,https://es.wikipedia.org/,https://es.wikipedia.org/
5766,Q20010897,https://eu.wikipedia.org/,https://eu.wikipedia.org/
5767,Q20010897,https://fa.wikipedia.org/,https://fa.wikipedia.org/
5768,Q20010897,https://fr.wikipedia.org/,https://fr.wikipedia.org/
5769,Q20010897,اليسيا ديكينستين,اليسيا ديكينستين
5770,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5771,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5772,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5773,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5774,Q20010897,Αλίσια Ντίκενσταϊν,Αλίσια Ντίκενσταϊν
5775,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5776,Q20010897,Category:Alicia Dickenstein,Category:Alicia Dickenstein
5777,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5778,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5779,Q20010897,آلیشیا داکنشتاین,آلیشیا داکنشتاین
5780,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5781,Q20010897,אליסיה דיקנשטיין,אליסיה דיקנשטיין
5782,Q20010897,eu,eu
5783,Q20010897,he,he
5784,Q20010897,fr,fr
5785,Q20010897,cy,cy
5786,Q20010897,https://es.wikiquote.org/,https://es.wikiquote.org/
5787,Q20010897,fa,fa
5788,Q20010897,Miguel,http://www.wikidata.org/entity/Q15620295
5789,Q20010897,ru,ru
5790,Q20010897,2020-02-03T18:38:09Z,2020-02-03T18:38:09Z
5791,Q20010897,uk,uk
5792,Q20010897,105303,105303
5793,Q20010897,152196,152196
5794,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5795,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5796,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5797,Q20010897,id,id
5798,Q20010897,2021-02-12T18:17:17Z,2021-02-12T18:17:17Z
5799,Q20010897,2314953843,2314953843
5800,Q20010897,Guggenheim Fellowship,http://www.wikidata.org/entity/Q1316544
5801,Q20010897,0,0
5802,Q20010897,2,2
5803,Q20010897,3,3
5804,Q20010897,6,6
5805,Q20010897,15,15
5806,Q20010897,84975,84975
5807,Q20010897,pt,pt
5808,Q20010897,https://he.wikipedia.org/,https://he.wikipedia.org/
5809,Q20010897,https://id.wikipedia.org/,https://id.wikipedia.org/
5810,Q20010897,https://mk.wikipedia.org/,https://mk.wikipedia.org/
5811,Q20010897,https://pt.wikipedia.org/,https://pt.wikipedia.org/
5812,Q20010897,mk,mk
5813,Q20010897,Ph.D. Universidad de Buenos Aires 2009,Ph.D. Universidad de Buenos Aires 2009
5814,Q20010897,884061,884061
5815,Q20010897,statement/Q102374573-575F804E-6DD6-43AD-A57C-134A77C34F1B,http://www.wikidata.org/entity/statement/Q102374573-575F804E-6DD6-43AD-A57C-134A77C34F1B
5816,Q20010897,statement/Q102374573-B931A39A-1741-4E3B-9582-3D6ECF513278,http://www.wikidata.org/entity/statement/Q102374573-B931A39A-1741-4E3B-9582-3D6ECF513278
5817,Q20010897,statement/Q102374573-3f0e4580-ca2a-4bed-997c-54780f6fbe91,http://www.wikidata.org/entity/statement/Q102374573-3f0e4580-ca2a-4bed-997c-54780f6fbe91
5818,Q20010897,statement/Q102374573-414b4d4b-d60e-40cd-ad2a-923378a2c4cf,http://www.wikidata.org/entity/statement/Q102374573-414b4d4b-d60e-40cd-ad2a-923378a2c4cf
5819,Q20010897,statement/Q102374573-5C397843-CE5A-4766-AD12-05C60DB5C357,http://www.wikidata.org/entity/statement/Q102374573-5C397843-CE5A-4766-AD12-05C60DB5C357
5820,Q20010897,statement/Q102374573-E350808D-4AE0-4656-AFBC-8F729AB8E53A,http://www.wikidata.org/entity/statement/Q102374573-E350808D-4AE0-4656-AFBC-8F729AB8E53A
5821,Q20010897,2338053807,2338053807
5822,Q20010897,2338069287,2338069287
5823,Q20010897,Enrique Augusto Tobis,Enrique Augusto Tobis
5824,Q20010897,Nicolás Botbol,Nicolás Botbol
5825,Q20010897,Ph.D. Institut de Mathématiques de Jussieu and Universidad de Buenos Aires 2010,Ph.D. Institut de Mathématiques de Jussieu and Universidad de Buenos Aires 2010
5826,Q20010897,Nicolás Botbol,Nicolás Botbol
5827,Q20010897,Nicolás Botbol,Nicolás Botbol
5828,Q20010897,Nicolás Botbol,Nicolás Botbol
5829,Q20010897,Adrián Paenza,http://www.wikidata.org/entity/Q8189869
5830,Q20010897,Carlos Alberto Cabrelli,http://www.wikidata.org/entity/Q102304891
5831,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5832,Q20010897,1109267780,1109267780
5833,Q20010897,Алисија Дикенштајн,Алисија Дикенштајн
5834,Q20010897,Marc Chardin,http://www.wikidata.org/entity/Q102317070
5835,Q20010897,Alicia Dickenstein,Alicia Dickenstein
5836,Q20010897,"Дикенштейн, Алисия","Дикенштейн, Алисия"
5837,Q20010897,Алісія Дікенштейн,Алісія Дікенштейн
5838,Q20010897,miguel-e-m-herrera,miguel-e-m-herrera
5839,Q20010897,Jorge Eduardo Solomin,http://www.wikidata.org/entity/Q102390856
5840,Q20010897,Luis Antonio Romero Grados,http://www.wikidata.org/entity/Q102392932
5841,Q20010897,Néstor Daniel Bucari,http://www.wikidata.org/entity/Q102392933
5842,Q20010897,Nicolas Roberto Coleff,http://www.wikidata.org/entity/Q102547792
5843,Q20010897,1359891628,1359891628
5844,Q20010897,https://ru.wikipedia.org/,https://ru.wikipedia.org/
5845,Q20010897,https://uk.wikipedia.org/,https://uk.wikipedia.org/
5846,Q20010897,University of Buenos Aires,http://www.wikidata.org/entity/Q194223
5847,Q20010897,2025-02-21T20:49:33Z,2025-02-21T20:49:33Z
5848,Q20010897,2025-04-15T02:44:40Z,2025-04-15T02:44:40Z
5849,Q20010897,male,http://www.wikidata.org/entity/Q6581097
5850,Q20010897,2025-04-15T04:03:43Z,2025-04-15T04:03:43Z
5851,Q20010897,statement/Q102118153-18D6DC72-08D5-41CA-9F1A-76A61D3A6C82,http://www.wikidata.org/entity/statement/Q102118153-18D6DC72-08D5-41CA-9F1A-76A61D3A6C82
5852,Q20010897,statement/Q102118153-610e9df9-5115-401f-a8a4-05fabb6bd7f9,http://www.wikidata.org/entity/statement/Q102118153-610e9df9-5115-401f-a8a4-05fabb6bd7f9
5853,Q20010897,statement/Q102118153-71fe3cf2-6c2a-40ab-94e7-028b4545d2ed,http://www.wikidata.org/entity/statement/Q102118153-71fe3cf2-6c2a-40ab-94e7-028b4545d2ed
5854,Q20010897,statement/Q102118153-911b1f86-2541-49b7-9ff3-394b1f09d04f,http://www.wikidata.org/entity/statement/Q102118153-911b1f86-2541-49b7-9ff3-394b1f09d04f
5855,Q20010897,statement/Q102118153-B0576E2A-2AF3-463A-A931-B80630FBDC16,http://www.wikidata.org/entity/statement/Q102118153-B0576E2A-2AF3-463A-A931-B80630FBDC16
5856,Q20010897,statement/Q102118153-7816EAFC-763C-45ED-9F97-5831E25B461C,http://www.wikidata.org/entity/statement/Q102118153-7816EAFC-763C-45ED-9F97-5831E25B461C
5857,Q20010897,statement/Q102118153-CCCAD860-7583-4D71-978B-A57151EB61CD,http://www.wikidata.org/entity/statement/Q102118153-CCCAD860-7583-4D71-978B-A57151EB61CD
5858,Q20010897,statement/Q102118153-0AB25323-E12B-4712-B978-0F087FA47841,http://www.wikidata.org/entity/statement/Q102118153-0AB25323-E12B-4712-B978-0F087FA47841
5859,Q20010897,statement/Q102118153-6aec14e1-f48c-4d6e-ba2b-24567807cb13,http://www.wikidata.org/entity/statement/Q102118153-6aec14e1-f48c-4d6e-ba2b-24567807cb13
5860,Q20010897,statement/Q102118153-715aaac3-4921-4cd6-907d-e9e669fc9a34,http://www.wikidata.org/entity/statement/Q102118153-715aaac3-4921-4cd6-907d-e9e669fc9a34
5861,Q20010897,statement/Q102118153-AA2FA5CE-D6B4-4B1C-BD38-E61155DB042A,http://www.wikidata.org/entity/statement/Q102118153-AA2FA5CE-D6B4-4B1C-BD38-E61155DB042A
5862,Q20010897,statement/Q102118153-aec0012e-8395-4ea7-97fc-09bb42d7f896,http://www.wikidata.org/entity/statement/Q102118153-aec0012e-8395-4ea7-97fc-09bb42d7f896
5863,Q20010897,statement/Q102118153-b465436e-72e6-477e-92d2-fd72f03de649,http://www.wikidata.org/entity/statement/Q102118153-b465436e-72e6-477e-92d2-fd72f03de649
5864,Q20010897,statement/Q102118153-c979e61e-6d39-45aa-ab0a-838f6f3bc98e,http://www.wikidata.org/entity/statement/Q102118153-c979e61e-6d39-45aa-ab0a-838f6f3bc98e
5865,Q20010897,statement/Q102118153-EDEBEFB1-624A-49A5-9F09-D4B7455BC49B,http://www.wikidata.org/entity/statement/Q102118153-EDEBEFB1-624A-49A5-9F09-D4B7455BC49B
5866,Q20010897,Miguel E. M. Herrera,Miguel E. M. Herrera
5867,Q20010897,Dr. Universidad de Buenos Aires 1965,Dr. Universidad de Buenos Aires 1965
5868,Q20010897,Miguel E. M. Herrera,Miguel E. M. Herrera
5869,Q20010897,Miguel E. M. Herrera,Miguel E. M. Herrera
5870,Q20010897,Miguel E. M. Herrera,Miguel E. M. Herrera
5871,Q20010897,Miguel E. M. Herrera,Miguel E. M. Herrera
5872,Q20010897,Miguel E. M. Herrera,Miguel E. M. Herrera
5873,Q20010897,human,http://www.wikidata.org/entity/Q5
5874,Q20010897,buku,buku
5875,Q20010897,statement/Q133454722-05a5fad8-4492-92df-8b3a-abd7a3938821,http://www.wikidata.org/entity/statement/Q133454722-05a5fad8-4492-92df-8b3a-abd7a3938821
5876,Q20010897,statement/Q133454722-39b75d90-45a2-08d4-a041-9928cc097e05,http://www.wikidata.org/entity/statement/Q133454722-39b75d90-45a2-08d4-a041-9928cc097e05
5877,Q20010897,statement/Q133454722-15a2789a-4cac-6fc3-dc4a-f0163efe0cd9,http://www.wikidata.org/entity/statement/Q133454722-15a2789a-4cac-6fc3-dc4a-f0163efe0cd9
5878,Q20010897,statement/Q133454722-8a298d05-4e3f-25aa-e6ad-3bbf0ced4303,http://www.wikidata.org/entity/statement/Q133454722-8a298d05-4e3f-25aa-e6ad-3bbf0ced4303
5879,Q20010897,statement/Q133454722-b2f9485a-496b-537e-9a37-a6ebfacd22ac,http://www.wikidata.org/entity/statement/Q133454722-b2f9485a-496b-537e-9a37-a6ebfacd22ac
5880,Q20010897,statement/Q133454722-b35abb0b-4c6d-db78-e0e7-cbc6dee7c271,http://www.wikidata.org/entity/statement/Q133454722-b35abb0b-4c6d-db78-e0e7-cbc6dee7c271
5881,Q20010897,statement/Q133454722-14220701-4da6-8d5a-0a7d-d3719614a007,http://www.wikidata.org/entity/statement/Q133454722-14220701-4da6-8d5a-0a7d-d3719614a007
5882,Q20010897,statement/Q133454722-8607cf12-4a0e-74f9-3866-252d27543735,http://www.wikidata.org/entity/statement/Q133454722-8607cf12-4a0e-74f9-3866-252d27543735
5883,Q20010897,statement/Q133454722-b7693814-41ef-6485-0d0f-eeddb431f17f,http://www.wikidata.org/entity/statement/Q133454722-b7693814-41ef-6485-0d0f-eeddb431f17f
5884,Q20010897,statement/Q133454722-c1d88a88-4f51-667e-d6c3-fce80bb50a44,http://www.wikidata.org/entity/statement/Q133454722-c1d88a88-4f51-667e-d6c3-fce80bb50a44
5885,Q20010897,non-fiction work by Alicia Dickenstein,non-fiction work by Alicia Dickenstein
5886,Q20010897,"Solving Polynomial Equations: Foundations, Algorithms, and Applications","Solving Polynomial Equations: Foundations, Algorithms, and Applications"
5887,Q20010897,"Solving Polynomial Equations: Foundations, Algorithms, and Applications","Solving Polynomial Equations: Foundations, Algorithms, and Applications"
5888,Q20010897,2377095977,2377095977
5889,Q20010897,written work,http://www.wikidata.org/entity/Q47461344
5890,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5891,Q20010897,253059,253059
5892,Q20010897,1312127,1312127
5893,Q20010897,statement/Q103239858-40C916AF-F8BB-41BC-AFCE-7F98C28146A3,http://www.wikidata.org/entity/statement/Q103239858-40C916AF-F8BB-41BC-AFCE-7F98C28146A3
5894,Q20010897,statement/Q103239858-685D1D28-AEA2-4E06-9D41-4157F03E4274,http://www.wikidata.org/entity/statement/Q103239858-685D1D28-AEA2-4E06-9D41-4157F03E4274
5895,Q20010897,statement/Q103239858-a3812313-6252-4630-89b4-3e6582c81422,http://www.wikidata.org/entity/statement/Q103239858-a3812313-6252-4630-89b4-3e6582c81422
5896,Q20010897,statement/Q103239858-E4067A6F-D72C-421E-8E7E-9721F844A820,http://www.wikidata.org/entity/statement/Q103239858-E4067A6F-D72C-421E-8E7E-9721F844A820
5897,Q20010897,statement/Q103239858-f694cd47-302c-4a61-8651-74e3741cb538,http://www.wikidata.org/entity/statement/Q103239858-f694cd47-302c-4a61-8651-74e3741cb538
5898,Q20010897,0,0
5899,Q20010897,10,10
5900,Q20010897,425,425
5901,Q20010897,United States,http://www.wikidata.org/entity/Q30
5902,Q20010897,2025-07-10T00:18:59Z,2025-07-10T00:18:59Z
5903,Q20010897,Springer Science+Business Media,http://www.wikidata.org/entity/Q176916
5904,Q20010897,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
5905,Q20010897,non-fiction,http://www.wikidata.org/entity/Q213051
5906,Q20010897,English,http://www.wikidata.org/entity/Q1860
5907,Q20010897,New York City,http://www.wikidata.org/entity/Q60
5908,Q20010897,160166,160166
5909,Q20010897,Carlos,http://www.wikidata.org/entity/Q364753
5910,Q20010897,2340289693,2340289693
5911,Q20010897,Enrique,http://www.wikidata.org/entity/Q681468
5912,Q20010897,Dr. Universidad de Buenos Aires 2001,Dr. Universidad de Buenos Aires 2001
5913,Q20010897,162818,162818
5914,Q20010897,Ph.D. Universidad de Buenos Aires 2019,Ph.D. Universidad de Buenos Aires 2019
5915,Q20010897,Alicia Dickenstein,http://www.wikidata.org/entity/Q20010897
5916,Q20010897,5,5
5917,Q20010897,9,9
5918,Q20010897,Magalí Giaroli,Magalí Giaroli
5919,Q20010897,Magalí Giaroli,Magalí Giaroli
5920,Q20010897,Magalí Giaroli,Magalí Giaroli
5921,Q20010897,Federico,http://www.wikidata.org/entity/Q17539144
5922,Q20010897,160121,160121
5923,Q20010897,Magalí Giaroli,Magalí Giaroli
5924,Q20010897,statement/Q102376959-E7B7A569-A08D-4179-A634-6BFDB8302250,http://www.wikidata.org/entity/statement/Q102376959-E7B7A569-A08D-4179-A634-6BFDB8302250
5925,Q20010897,statement/Q102376959-EADC6E2F-4DB8-4F18-BA9A-FF0460438BF1,http://www.wikidata.org/entity/statement/Q102376959-EADC6E2F-4DB8-4F18-BA9A-FF0460438BF1
5926,Q20010897,statement/Q102376959-A749CEDC-06D5-4770-A80E-C9FBA99C82F6,http://www.wikidata.org/entity/statement/Q102376959-A749CEDC-06D5-4770-A80E-C9FBA99C82F6
5927,Q20010897,statement/Q102376959-6f25fdfd-cdc9-44a3-b3df-f4e72826e343,http://www.wikidata.org/entity/statement/Q102376959-6f25fdfd-cdc9-44a3-b3df-f4e72826e343
5928,Q20010897,statement/Q102376959-75e5fe5c-a7f0-4908-9ddb-7b31f1c8a624,http://www.wikidata.org/entity/statement/Q102376959-75e5fe5c-a7f0-4908-9ddb-7b31f1c8a624
5929,Q20010897,statement/Q102376959-D549A4D3-58EA-4297-A04F-D52A9C19A6A8,http://www.wikidata.org/entity/statement/Q102376959-D549A4D3-58EA-4297-A04F-D52A9C19A6A8
5930,Q20010897,Dr. Universidad de Buenos Aires 2011,Dr. Universidad de Buenos Aires 2011
5931,Q20010897,Enrique Augusto Tobis,Enrique Augusto Tobis
5932,Q20010897,Enrique Augusto Tobis,Enrique Augusto Tobis
5933,Q20010897,Enrique Augusto Tobis,Enrique Augusto Tobis
5934,Q20010897,152928,152928
5935,Q20010897,statement/Q102392789-2f76afe8-22f8-4a18-8cbf-fbcc33225e20,http://www.wikidata.org/entity/statement/Q102392789-2f76afe8-22f8-4a18-8cbf-fbcc33225e20
